NEONSite,FluxnetSite,Year,Month,NEON_PAR,GrowingSeason,MODIS_FPAR,MODIS_GPP,MODIS_NPP,MODIS_CUE,MODIS_ET,MODIS_PET,Ameriflux_Precipitation,Ameriflux_NEE,Ameriflux_RE,Ameriflux_GPP
SERC,US-xSE,2021,9,183.48112620457,1,0.84875,650.5,425.25,0.6549345814052493,95.30000000000001,134.20000000000002,2.886,-3.19055,5.66021,8.84928
SERC,US-xSE,2021,10,124.60948129061055,1,0.6671428571428571,460.6666666666667,373.6666666666667,0.8176169756271293,35.1,61.3,4.041,-0.975945,4.27083,5.26555
SERC,US-xSE,2021,11,120.40598450687921,1,0.5225,159.0,145.0,0.9121430716860233,19.800000000000004,47.7,0.662,1.8293,2.80535,0.971606
SERC,US-xSE,2021,12,98.50719451931903,0,0.26,66.75,59.75,0.8926197134962888,19.200000000000003,35.5,0.624,2.01284,2.16548,0.153917
SERC,US-xSE,2022,1,113.05776160458583,0,0.20375000000000001,3767.2,34.0,0.918918918918919,20.0,31.300000000000004,2.875,2.00616,2.24779,0.195283
SERC,US-xSE,2022,2,169.32997392275192,0,0.36714285714285716,37.0,34.0,0.918918918918919,28.200000000000003,57.400000000000006,1.891,1.91394,1.75798,-0.133679
SERC,US-xSE,2022,3,226.93735755943567,0,0.37375,37.0,34.0,0.918918918918919,38.9,85.7,2.727,2.5732,2.76319,0.226352
SERC,US-xSE,2022,4,278.75544686269785,1,0.5375000000000001,37.0,34.0,0.918918918918919,39.2,102.50000000000001,3.887,1.1832,2.73812,1.5755
SERC,US-xSE,2022,5,212.05406895776633,1,0.72875,37.0,34.0,0.918918918918919,103.0,162.3,4.403,-2.94625,5.60619,8.52261
SERC,US-xSE,2022,6,258.75999999999897,1,0.7075,37.0,34.0,0.918918918918919,144.20000000000002,214.70000000000002,2.472,-4.74695,7.52303,12.2764
SERC,US-xSE,2022,7,231.5115985630888,1,0.8300000000000001,37.0,34.0,0.918918918918919,150.70000000000002,211.8,7.112,-3.73055,9.35264,13.25
SERC,US-xSE,2022,8,237.07122535842169,1,0.76375,37.0,34.0,0.918918918918919,134.1,197.60000000000002,3.693,-2.82987,8.75675,11.6115
SERC,US-xSE,2022,9,190.5509306632696,1,0.7975,37.0,34.0,0.918918918918919,84.5,121.9,2.97,-2.58108,4.8698,7.50914
SERC,US-xSE,2022,10,122.72079637096869,1,0.7150000000000001,37.0,34.0,0.918918918918919,22.8,41.6,4.191,0.375525,3.31338,2.9271
SERC,US-xSE,2022,11,144.09335127859976,1,0.43,37.0,34.0,0.918918918918919,22.900000000000002,55.6,1.974,1.9238,2.19573,0.219352
SERC,US-xSE,2022,12,100.24274737631261,0,0.35875,33.5,30.75,0.9174500587544065,16.900000000000002,27.700000000000003,3.821,1.31355,1.15725,-0.158232
SERC,US-xSE,2023,1,97.27595618915167,0,0.32875,4015.0,58.75,0.8864446798181738,21.6,37.400000000000006,0.996,1.43738,1.49503,0.0938137
SERC,US-xSE,2023,2,150.16787194441392,0,0.35285714285714287,100.5,93.25,0.9275648360030511,30.5,60.400000000000006,1.618,1.07647,0.944383,-0.128431
SERC,US-xSE,2023,3,230.9348894432425,0,0.36125,198.75,184.75,0.929538201031455,38.7,97.7,0.851,1.21644,1.62257,0.415389
SERC,US-xSE,2023,4,252.71779283975948,1,0.5928571428571429,569.3333333333334,502.0,0.8901701622372077,45.900000000000006,105.5,2.986,-0.572486,3.65002,4.17402
SERC,US-xSE,2023,5,231.243832268191,1,0.81375,925.0,755.25,0.8159928042080454,117.10000000000001,172.9,1.846,-5.65084,3.74007,9.34918
SERC,US-xSE,2023,6,221.8869222564597,1,0.87375,741.0,511.0,0.7047745428658123,115.7,182.5,3.231,-5.68921,7.04573,12.7444
SERC,US-xSE,2023,7,234.3660064125374,1,0.8028571428571428,725.25,435.25,0.6133301217637794,130.70000000000002,208.20000000000002,5.365,-4.33872,10.7312,15.0994
SERC,US-xSE,2023,8,203.6577241147446,1,0.8200000000000001,631.25,349.75,0.5503354024169388,114.9,180.3,2.445,-3.36926,8.30919,11.6276
SERC,US-xSE,2023,9,160.90541811443083,1,0.86625,566.5,391.0,0.6898014707315689,79.5,125.80000000000001,3.897,-1.82003,5.30905,7.17408
SERC,US-xSE,2023,10,143.46038000224007,1,0.7371428571428572,505.0,441.6666666666667,0.8782330611892265,34.400000000000006,65.5,1.302,-0.194588,3.35292,3.50305
SERC,US-xSE,2023,11,127.01265924121283,1,0.46875,142.75,129.75,0.9147055380325718,19.3,50.6,1.914,1.78279,2.19058,0.396762
SERC,US-xSE,2023,12,92.68758184692045,0,0.31125,54.0,48.5,0.8998144712430427,17.8,29.900000000000002,6.969,1.66833,1.6083,-0.0397099
STER,US-xSL,2019,1,218.5258915519286,0,0.1075,4859.0,,,,,0.261,0.245563,0.208642,-0.033146
STER,US-xSL,2019,2,263.46933935629653,0,0.07428571428571429,,,,,,0.334,0.259549,0.439691,0.183654
STER,US-xSL,2019,3,369.6588828282881,0,0.10375000000000001,,,,,,1.074,0.589615,0.517278,-0.0695715
STER,US-xSL,2019,4,450.50201620370734,1,0.11857142857142856,,,,,,0.168,0.596476,0.811372,0.209236
STER,US-xSL,2019,5,479.90226100844393,1,0.1625,,,,,,2.035,0.999077,1.18869,0.182889
STER,US-xSL,2019,6,625.8201561945349,1,0.2275,,,,,,0.892,1.13757,2.1517,0.995019
STER,US-xSL,2019,7,605.2464131359523,1,0.5157142857142858,,,,,,2.262,-1.37313,3.12923,4.4868
STER,US-xSL,2019,8,474.7197358422278,1,0.54375,,,,,,2.344,-0.136112,3.17613,3.28222
STER,US-xSL,2019,9,453.9258594361728,1,0.28,,,,,,0.404,0.566251,1.37277,0.801013
STER,US-xSL,2019,10,325.1977171994524,1,0.1457142857142857,,,,,,0.049,0.424897,0.407724,-0.0139076
STER,US-xSL,2019,11,231.18393618897036,0,0.12,,,,,,0.034,0.475284,0.431733,-0.04267
STER,US-xSL,2019,12,179.03195791245759,0,0.09625,,,,,,0.0,0.462122,0.365117,-0.1069
STER,US-xSL,2020,1,215.9340154699872,0,0.12625,3462.0,,,,,0.032,0.448642,0.455513,0.00462211
STER,US-xSL,2020,2,277.8512068965545,0,0.12,,,,,,0.017,0.392019,0.339352,-0.0523718
STER,US-xSL,2020,3,361.7019426425436,0,0.11125,,,,,,0.292,0.661079,0.504706,-0.155638
STER,US-xSL,2020,4,535.3440635918948,1,0.13125,,,,,,0.134,0.86265,0.855537,-0.00589334
STER,US-xSL,2020,5,598.2136313131334,1,0.18571428571428572,,,,,,1.734,0.817747,1.56965,0.752768
STER,US-xSL,2020,6,649.8913558052441,1,0.18375,,,,,,0.617,-0.118931,2.46712,2.58738
STER,US-xSL,2020,7,594.1100489864907,1,0.31125,,,,,,1.17,-0.00430684,2.19759,2.20258
STER,US-xSL,2020,8,541.0046662182655,1,0.4,,,,,,0.426,-0.0564277,1.91899,1.97044
STER,US-xSL,2020,9,410.4538144150432,1,0.265,,,,,,0.893,-0.0191804,1.27894,1.29393
STER,US-xSL,2020,10,310.88440860215076,1,0.18125,,,,,,0.0,0.224051,0.565229,0.344983
STER,US-xSL,2020,11,235.0834813529927,0,0.19571428571428573,,,,,,0.112,0.28053,0.8711,0.602674
STER,US-xSL,2020,12,180.17025537634402,0,0.125,,,,,,0.435,0.280324,0.222706,-0.0585968
STER,US-xSL,2021,1,207.0357846102143,0,0.13874999999999998,925.8,6.75,0.7653409090909091,25.5,60.2,0.0,0.199415,0.526883,0.32942
STER,US-xSL,2021,2,284.6457235863084,0,0.09999999999999999,12.75,10.5,0.8264860139860141,20.400000000000002,74.7,0.018,0.40464,0.408236,0.0126524
STER,US-xSL,2021,3,381.0878279171608,0,0.12125,31.5,25.25,0.7846660676849356,28.300000000000004,120.10000000000001,1.787,0.298626,0.361743,0.0652347
STER,US-xSL,2021,4,492.6866944444469,1,0.20142857142857146,60.666666666666664,50.666666666666664,0.8408271596390408,22.1,110.9,2.263,0.195663,0.550879,0.352614
STER,US-xSL,2021,5,487.1001024781065,1,0.36375,214.0,174.75,0.8222403427601159,44.2,158.10000000000002,2.963,-1.84734,1.85415,3.70809
STER,US-xSL,2021,6,643.3371190269246,1,0.4225,323.0,226.5,0.7074405341980625,56.7,218.60000000000002,0.967,-2.06544,3.22481,5.35996
STER,US-xSL,2021,7,593.7144035618189,1,0.34142857142857147,197.75,129.5,0.6407505175518174,29.700000000000003,219.3,0.527,0.072911,1.98976,1.92402
STER,US-xSL,2021,8,541.5647681451541,1,0.315,151.75,100.75,0.6658254962535998,20.700000000000003,211.6,0.41,0.404483,1.62847,1.225
STER,US-xSL,2021,9,469.52703941656216,1,0.2,74.0,53.5,0.7199068970416752,8.9,201.60000000000002,0.293,0.67865,1.49103,0.818698
STER,US-xSL,2021,10,344.4305040322664,1,0.18714285714285714,44.333333333333336,37.666666666666664,0.8474867585674698,10.600000000000001,91.30000000000001,0.287,0.255874,0.297402,0.0481487
STER,US-xSL,2021,11,233.15177380125493,0,0.1675,28.0,22.25,0.7967418546365915,18.5,98.60000000000001,0.017,0.202115,0.214299,0.0274627
STER,US-xSL,2021,12,197.65051109616755,0,0.15,12.5,9.25,0.7416666666666667,18.8,76.9,0.0,0.167696,0.195721,0.0273313
STER,US-xSL,2022,1,211.74720269134036,0,0.1025,672.6,8.0,0.6153846153846154,24.3,65.7,0.144,0.167553,0.139906,-0.0244898
STER,US-xSL,2022,2,312.60519001491156,0,0.09142857142857143,13.0,8.0,0.6153846153846154,23.4,90.7,0.0,0.342055,0.245493,-0.0992228
STER,US-xSL,2022,3,399.34554676985647,0,0.13125,13.0,8.0,0.6153846153846154,24.3,121.9,0.559,0.343441,0.32706,-0.00979
STER,US-xSL,2022,4,518.9949861111082,1,0.1275,13.0,8.0,0.6153846153846154,8.3,136.3,0.132,0.253673,0.340796,0.0952209
STER,US-xSL,2022,5,517.408887642551,1,0.15375,13.0,8.0,0.6153846153846154,19.3,202.0,1.553,0.392982,0.716585,0.325809
STER,US-xSL,2022,6,624.7799860917883,1,0.2025,13.0,8.0,0.6153846153846154,12.900000000000002,238.6,1.575,0.404388,1.52329,1.09871
STER,US-xSL,2022,7,634.030591994611,1,0.2814285714285714,13.0,8.0,0.6153846153846154,31.500000000000004,227.70000000000002,2.76,-0.598977,2.72108,3.31787
STER,US-xSL,2022,8,573.0984442204236,1,0.38,13.0,8.0,0.6153846153846154,31.400000000000002,203.60000000000002,0.112,-0.86739,2.12299,3.01006
STER,US-xSL,2022,9,461.7211145833343,1,0.25125,13.0,8.0,0.6153846153846154,21.5,158.20000000000002,1.044,0.678242,1.36157,0.704835
STER,US-xSL,2022,10,367.9432795699027,1,0.20500000000000002,13.0,8.0,0.6153846153846154,6.4,64.10000000000001,0.353,0.551834,0.784735,0.228828
STER,US-xSL,2022,11,252.97828303850306,0,0.19625,13.0,8.0,0.6153846153846154,20.9,80.5,0.0,0.189369,0.309371,0.112725
STER,US-xSL,2022,12,179.8034789915971,0,0.095,11.75,7.25,0.6177884615384616,24.0,50.2,0.064,0.450858,0.387384,-0.0928715
STER,US-xSL,2023,1,191.9864494949508,0,0.0,1064.0,1.0,0.6333333333333333,24.0,33.5,0.192,0.616454,0.601488,-0.0258643
STER,US-xSL,2023,2,292.39240782123056,0,0.0,9.0,7.5,0.8380952380952381,24.6,64.1,0.0,0.440226,0.344229,-0.0932533
STER,US-xSL,2023,3,424.9480810126626,0,0.08375,23.5,19.0,0.8083272417153996,27.3,113.10000000000001,0.176,0.409763,0.404807,-0.00522413
STER,US-xSL,2023,4,494.741546875006,1,0.19,69.33333333333333,58.666666666666664,0.8441003441003442,14.400000000000002,133.4,0.182,0.43254,0.607693,0.167592
STER,US-xSL,2023,5,534.1954022988532,1,0.34125,225.5,191.75,0.8497623509673734,39.2,176.5,5.033,0.346316,1.27707,0.901227
STER,US-xSL,2023,6,545.539481949461,1,0.46,384.5,297.75,0.7782149587518715,68.6,191.20000000000002,2.884,0.712033,1.85495,1.13131
STER,US-xSL,2023,7,470.28182795699064,1,0.35571428571428576,236.5,176.0,0.7433843555474288,45.300000000000004,217.5,0.941,0.997877,2.53887,1.53258
STER,US-xSL,2023,8,481.70538228869435,1,0.30625,191.75,144.75,0.738792773413403,25.3,222.20000000000002,1.606,1.01323,1.93288,0.899843
STER,US-xSL,2023,9,446.6309809027788,1,0.2275,106.5,88.25,0.8265204572580596,16.5,169.8,0.587,0.98814,1.09762,0.10513
STER,US-xSL,2023,10,326.3663608870998,1,0.1442857142857143,46.666666666666664,39.666666666666664,0.8204554152315348,15.9,86.9,0.728,0.533902,0.490318,-0.0442672
STER,US-xSL,2023,11,242.15975728155723,0,0.17375000000000002,26.5,22.25,0.8358070964517741,20.900000000000002,84.4,0.034,0.110353,0.185429,0.0791125
STER,US-xSL,2023,12,184.27036440678427,0,0.15875,11.25,8.75,0.7719537815126051,23.400000000000002,58.00000000000001,0.032,0.174978,0.304462,0.127828
SRER,US-xSR,2019,1,281.9451633654911,0,0.215,4008.0,,,,,1.465,-0.176515,0.290157,0.456152
SRER,US-xSR,2019,2,311.1976237623684,0,0.1942857142857143,,,,,,2.111,-0.300589,0.434812,0.730121
SRER,US-xSR,2019,3,463.81447646659404,1,0.2225,,,,,,0.551,-0.462479,0.540463,0.994382
SRER,US-xSR,2019,4,586.4130740543505,1,0.29571428571428576,,,,,,0.054,-0.54379,0.831578,1.36498
SRER,US-xSR,2019,5,629.4145006959012,1,0.2175,,,,,,0.15,-0.317264,0.680023,0.986533
SRER,US-xSR,2019,6,650.0328647686937,0,0.175,,,,,,0.04,0.21317,0.512757,0.287448
SRER,US-xSR,2019,7,570.8666377551106,0,0.16714285714285712,,,,,,1.945,1.02043,1.02039,-0.0255831
SRER,US-xSR,2019,8,571.427732696904,0,0.22125,,,,,,1.27,1.0785,0.695287,-0.433611
SRER,US-xSR,2019,9,472.35126237195107,0,0.2075,,,,,,2.855,0.904666,0.703247,-0.220262
SRER,US-xSR,2019,10,421.0931205793295,0,0.2957142857142857,,,,,,0.007,-0.110994,0.650134,0.758579
SRER,US-xSR,2019,11,268.7012395977839,0,0.28,,,,,,1.842,0.09728,0.879524,0.794412
SRER,US-xSR,2019,12,244.6888789009499,0,0.28,,,,,,1.079,-0.11038,0.277008,0.399125
SRER,US-xSR,2020,1,291.62463775424516,0,0.255,2788.0,,,,,0.639,-0.20231,0.276331,0.474822
SRER,US-xSR,2020,2,340.29458591549604,0,0.22999999999999998,,,,,,0.273,-0.24235,0.376976,0.610149
SRER,US-xSR,2020,3,406.41342548888525,1,0.20750000000000002,,,,,,0.911,-0.328536,0.624064,0.949233
SRER,US-xSR,2020,4,580.0225104166847,1,0.19,,,,,,0.296,-0.2666,0.820772,1.07755
SRER,US-xSR,2020,5,613.3899529570019,1,0.16571428571428573,,,,,,0.856,-0.148351,0.938455,1.0808
SRER,US-xSR,2020,6,642.590175347233,0,0.1675,,,,,,0.0,0.318689,0.778255,0.442639
SRER,US-xSR,2020,7,554.8448401589902,0,0.14250000000000002,,,,,,0.395,0.509409,0.520557,-0.0121094
SRER,US-xSR,2020,8,510.347469758079,0,0.13714285714285715,,,,,,0.635,0.596277,0.590025,-0.0183044
SRER,US-xSR,2020,9,477.72669387048006,0,0.1575,,,,,,0.152,0.242775,0.21112,-0.035836
SRER,US-xSR,2020,10,411.7068415741809,0,0.1575,,,,,,0.031,0.187403,0.121792,-0.0678019
SRER,US-xSR,2020,11,310.57796347826167,0,0.17857142857142858,,,,,,0.178,0.139007,0.120412,-0.0221284
SRER,US-xSR,2020,12,280.69469559367525,0,0.1775,,,,,,0.458,0.182277,0.0675056,-0.117051
SRER,US-xSR,2021,1,303.1178914650529,0,0.16375,801.0,31.75,0.8423591354512407,9.2,138.8,0.916,0.23469,0.115874,-0.133384
SRER,US-xSR,2021,2,366.9345709670895,0,0.15,62.75,53.0,0.8450294241277848,6.300000000000001,178.20000000000002,0.009,0.222861,0.181065,-0.0486417
SRER,US-xSR,2021,3,466.9210312236226,1,0.14750000000000002,67.0,51.5,0.761203236401506,7.7,206.5,0.229,0.230091,0.194808,-0.0469207
SRER,US-xSR,2021,4,573.8500503647045,1,0.13999999999999999,76.33333333333333,60.666666666666664,0.790140160646397,3.6000000000000005,192.60000000000002,0.003,0.291516,0.213427,-0.0930823
SRER,US-xSR,2021,5,663.201266801074,1,0.13375,50.75,31.5,0.5981740718198417,2.6,293.40000000000003,0.0,0.260519,0.214211,-0.0945234
SRER,US-xSR,2021,6,636.0396938065413,0,0.12375,24.25,-5.0,-1.811356707317073,2.8,288.3,0.015,0.273336,0.23305,-0.0592506
SRER,US-xSR,2021,7,495.4551814516044,0,0.1457142857142857,71.0,31.25,0.40848120458776194,24.700000000000003,211.60000000000002,7.595,0.396604,1.54281,1.16057
SRER,US-xSR,2021,8,536.053171232872,0,0.36125,150.0,73.25,0.5010223745481045,36.0,199.20000000000002,2.298,-0.322471,2.9096,3.16622
SRER,US-xSR,2021,9,472.1878208022101,0,0.38875,165.0,88.5,0.5449388154423715,29.800000000000004,198.7,0.774,-0.530434,1.8937,2.34754
SRER,US-xSR,2021,10,403.16384576612177,0,0.3,146.33333333333334,114.66666666666667,0.7804798255179936,12.7,128.8,0.039,-0.222227,0.738977,0.946236
SRER,US-xSR,2021,11,308.9805114424423,0,0.2675,82.25,61.75,0.7571193032308723,11.100000000000001,153.8,0.014,-0.0888835,0.320242,0.398669
SRER,US-xSR,2021,12,235.202441196241,0,0.25,65.5,56.0,0.8562276782853995,14.900000000000002,92.4,0.981,0.208349,0.524674,0.323051
SRER,US-xSR,2022,1,291.41716229839153,0,0.2125,769.6,43.0,0.8958333333333334,13.0,127.2,0.109,-0.0138962,0.351318,0.335095
SRER,US-xSR,2022,2,385.795019676434,0,0.17285714285714285,48.0,43.0,0.8958333333333334,10.600000000000001,159.9,0.637,-0.00924006,0.201141,0.193059
SRER,US-xSR,2022,3,484.5405080753681,1,0.16125,48.0,43.0,0.8958333333333334,8.5,211.4,0.435,-0.0162971,0.27233,0.280517
SRER,US-xSR,2022,4,599.749902777769,1,0.135,48.0,43.0,0.8958333333333334,2.9000000000000004,205.40000000000003,0.0,-0.0184952,0.325786,0.334956
SRER,US-xSR,2022,5,624.5808652553671,1,0.1325,48.0,43.0,0.8958333333333334,2.9000000000000004,297.1,0.0,0.0997231,0.236289,0.118751
SRER,US-xSR,2022,6,532.7561267361071,0,0.135,48.0,43.0,0.8958333333333334,5.6,269.2,0.459,0.713828,0.630709,-0.123414
SRER,US-xSR,2022,7,545.8502224390237,0,0.13714285714285715,48.0,43.0,0.8958333333333334,14.100000000000001,232.0,0.865,1.24605,1.08372,-0.148166
SRER,US-xSR,2022,8,489.4222160337544,0,0.2925,48.0,43.0,0.8958333333333334,35.4,196.20000000000002,2.731,-0.0220024,2.91138,2.78658
SRER,US-xSR,2022,9,459.10886979166986,0,0.3175,48.0,43.0,0.8958333333333334,24.5,190.4,1.368,-0.141644,2.16409,2.20984
SRER,US-xSR,2022,10,363.9103561828021,0,0.265,48.0,43.0,0.8958333333333334,7.1000000000000005,83.0,1.19,-0.219647,0.730504,0.958979
SRER,US-xSR,2022,11,313.00087933826154,0,0.2375,48.0,43.0,0.8958333333333334,13.4,127.10000000000001,0.166,-0.150053,0.311779,0.436507
SRER,US-xSR,2022,12,239.86915140313394,0,0.175,43.5,39.0,0.8968750000000001,18.1,91.6,1.188,-0.019221,0.344676,0.563493
SRER,US-xSR,2023,1,265.43103297444014,0,0.1675,522.6,40.75,0.8728480821504077,18.900000000000002,106.2,0.751,0.0548007,0.420868,0.341699
SRER,US-xSR,2023,2,333.527503773598,0,0.15714285714285717,50.5,44.25,0.8748551426886872,20.0,134.8,0.963,0.0528016,0.343468,0.285354
SRER,US-xSR,2023,3,453.8769902093236,1,0.1675,82.25,69.0,0.83857188176604,13.800000000000002,187.70000000000002,0.44,-0.240506,0.611288,0.833467
SRER,US-xSR,2023,4,614.9965352552964,1,0.19,94.66666666666667,69.66666666666667,0.7329545454545454,5.2,204.9,0.002,-0.268284,0.533226,0.782867
SRER,US-xSR,2023,5,631.1419035618238,1,0.16,76.0,49.75,0.6368309110244594,6.6000000000000005,276.90000000000003,0.268,-0.0364805,0.334357,0.360993
SRER,US-xSR,2023,6,671.1143075284036,0,0.1375,30.5,1.25,-1.5615079365079365,1.9000000000000001,306.8,0.0,0.121139,0.264572,0.136902
SRER,US-xSR,2023,7,621.342133736555,0,0.13428571428571429,22.0,-18.5,-1.162374091546602,2.5,290.8,0.65,0.938941,1.15845,0.209276
SRER,US-xSR,2023,8,509.8669438844098,0,0.16875,52.5,7.5,0.12251235668420518,9.100000000000001,253.20000000000002,1.47,0.972779,1.96648,0.986043
SRER,US-xSR,2023,9,505.07522916667017,0,0.20625,44.5,11.0,0.1849745139145805,4.0,251.10000000000002,0.331,0.271178,0.660473,0.360672
SRER,US-xSR,2023,10,412.5430269980434,0,0.17142857142857143,53.666666666666664,29.0,0.45239941414663565,4.2,159.20000000000002,0.135,0.192596,0.356628,0.144569
SRER,US-xSR,2023,11,312.3395787101372,0,0.1925,68.0,53.25,0.7790384554751841,11.700000000000001,144.2,0.08,0.109466,0.10493,-0.00268755
SRER,US-xSR,2023,12,260.92818720379813,0,0.17125,48.75,39.5,0.8246889260973768,7.6000000000000005,123.80000000000001,1.274,0.169365,0.14713,-0.0282428
TALL,US-xTA,2019,1,182.0536628233969,0,0.5575,14910.0,,,,,4.25,1.20358,4.29949,3.19187
TALL,US-xTA,2019,2,186.09729681453015,0,0.4942857142857143,,,,,,6.557,0.946187,3.76858,2.82882
TALL,US-xTA,2019,3,308.1124659014229,1,0.58875,,,,,,2.776,-0.603734,3.91225,4.47211
TALL,US-xTA,2019,4,373.27427409174635,1,0.6900000000000001,,,,,,5.72,-1.07678,5.53063,6.52827
TALL,US-xTA,2019,5,471.1395945946064,1,0.8512500000000001,,,,,,2.437,-0.785722,7.78689,8.77296
TALL,US-xTA,2019,6,418.3585964666381,1,0.80125,,,,,,6.137,-1.75177,8.48427,10.2396
TALL,US-xTA,2019,7,405.4386358739663,1,0.7671428571428571,,,,,,4.341,-1.20126,7.10091,8.26652
TALL,US-xTA,2019,8,389.7475437415998,1,0.8300000000000001,,,,,,5.035,-0.524801,7.88889,8.35477
TALL,US-xTA,2019,9,396.79531953321646,1,0.7675000000000001,,,,,,0.0,-1.16866,5.32926,6.39395
TALL,US-xTA,2019,10,220.35304505716425,1,0.5228571428571429,,,,,,4.909,1.64577,5.11892,3.46676
TALL,US-xTA,2019,11,236.95113487984673,1,0.7937500000000001,,,,,,2.169,1.58141,7.1287,5.59415
TALL,US-xTA,2019,12,155.7156910792955,0,0.7075,,,,,,5.123,1.28911,3.10129,1.85537
TALL,US-xTA,2020,1,180.4520129607135,0,0.59625,16753.0,,,,,6.106,0.891626,2.70317,1.80832
TALL,US-xTA,2020,2,202.41810630264501,0,0.5814285714285715,,,,,,11.163,0.869046,3.1294,2.29188
TALL,US-xTA,2020,3,259.9606310746088,1,0.47625,,,,,,5.991,1.25177,4.88345,3.62544
TALL,US-xTA,2020,4,376.3176205698295,1,0.7937500000000001,,,,,,5.565,-0.170649,5.8474,6.06528
TALL,US-xTA,2020,5,428.81687231182,1,0.7985714285714286,,,,,,2.963,-1.19452,5.78116,6.99383
TALL,US-xTA,2020,6,385.60332976826874,1,0.7887500000000001,,,,,,3.646,-0.892784,7.75611,8.71938
TALL,US-xTA,2020,7,396.71537741045944,1,0.77125,,,,,,5.32,0.615971,11.5537,10.6713
TALL,US-xTA,2020,8,374.0646775297719,1,0.7085714285714285,,,,,,4.649,0.792629,10.4634,9.58371
TALL,US-xTA,2020,9,312.8094923504794,1,0.70625,,,,,,0.778,-0.559189,6.12173,6.70201
TALL,US-xTA,2020,10,291.5011397849393,1,0.82375,,,,,,5.238,-0.154917,4.49645,4.50527
TALL,US-xTA,2020,11,214.6095894021317,1,0.6657142857142857,,,,,,3.231,0.115972,3.33019,3.19912
TALL,US-xTA,2020,12,172.62207372635325,0,0.70125,,,,,,1.374,-0.0361782,2.36794,2.3944
TALL,US-xTA,2021,1,173.81484066155537,0,0.56625,3826.4,141.5,0.8633131102018325,22.1,53.0,2.898,-0.312206,1.85578,2.14135
TALL,US-xTA,2021,2,244.43972172619078,0,0.4942857142857143,181.25,154.25,0.8449590642917021,29.1,78.1,2.993,0.0219503,2.19033,2.18092
TALL,US-xTA,2021,3,322.7080725750199,1,0.5700000000000001,289.25,249.0,0.8591359637133109,43.1,124.7,5.91,0.317692,3.92665,3.61341
TALL,US-xTA,2021,4,414.1393500000069,1,0.7371428571428572,571.3333333333334,455.3333333333333,0.7957573187049941,62.300000000000004,126.4,3.2,-1.12009,6.15928,7.28369
TALL,US-xTA,2021,5,433.16811118738,1,0.8425,670.25,445.5,0.6666868522277672,123.2,206.3,2.909,-2.37685,6.08257,8.47434
TALL,US-xTA,2021,6,382.6345152777842,1,0.9087500000000001,566.25,275.25,0.4796600448377911,125.30000000000001,197.5,6.039,-0.863598,7.95807,8.89897
TALL,US-xTA,2021,7,376.1738339977281,1,0.6942857142857143,482.0,120.0,0.23943416964295203,131.5,200.0,4.76,-1.61685,9.40964,11.0114
TALL,US-xTA,2021,8,338.92100445524824,1,0.7825,458.75,147.25,0.3171596930608947,118.9,198.20000000000002,5.585,0.750692,9.40411,8.79066
TALL,US-xTA,2021,9,309.40249164346676,1,0.8150000000000001,497.25,219.25,0.4210778971483966,103.5,153.0,3.179,1.38203,8.38616,6.73257
TALL,US-xTA,2021,10,285.0411365164894,1,0.7857142857142857,457.0,304.0,0.6690075199749335,53.2,85.2,1.182,1.3518,7.02563,5.66235
TALL,US-xTA,2021,11,250.40474092506287,1,0.76625,296.0,245.5,0.8315302668379092,32.1,71.2,0.97,0.222587,3.87749,3.66714
TALL,US-xTA,2021,12,146.72850819201045,0,0.50625,154.5,126.75,0.8249842332868704,27.0,46.5,3.96,1.28989,3.89071,2.59166
TALL,US-xTA,2022,1,202.44992199057992,0,0.63125,3250.2,102.0,0.8095238095238095,18.5,53.800000000000004,3.892,1.11609,3.24586,-1.04961
TALL,US-xTA,2022,2,246.68062855114312,0,0.5342857142857144,126.0,102.0,0.8095238095238095,29.8,92.30000000000001,4.899,1.28908,3.24586,-1.04961
TALL,US-xTA,2022,3,356.0916216582828,1,0.49875,126.0,102.0,0.8095238095238095,47.900000000000006,142.4,5.894,1.64454,3.24586,-1.04961
TALL,US-xTA,2022,4,389.60844048286083,1,0.7,126.0,102.0,0.8095238095238096,57.2,134.3,3.571,2.00883,3.24586,-1.04961
TALL,US-xTA,2022,5,438.48166801182344,1,0.84125,126.0,102.0,0.8095238095238095,132.7,213.60000000000002,4.457,2.00575,3.24586,-1.04961
TALL,US-xTA,2022,6,436.7082918503664,1,0.755,126.0,102.0,0.8095238095238095,109.30000000000001,217.8,1.001,2.00765,3.24586,-1.04961
TALL,US-xTA,2022,7,434.05956586020324,1,0.8571428571428571,126.0,102.0,0.8095238095238095,129.7,237.60000000000002,2.616,1.65798,3.24586,-1.04961
TALL,US-xTA,2022,8,326.79623838383355,1,0.525,126.0,102.0,0.8095238095238095,96.60000000000001,175.0,4.796,1.62509,3.24586,-1.04961
TALL,US-xTA,2022,9,368.3387735454044,1,0.77625,126.0,102.0,0.8095238095238095,106.60000000000001,172.0,0.484,1.62399,3.24586,-1.04961
TALL,US-xTA,2022,10,322.94154991122764,1,0.77,126.0,102.0,0.8095238095238096,26.1,56.800000000000004,1.793,1.42294,3.24586,-1.04961
TALL,US-xTA,2022,11,219.3084321090759,1,0.7025,126.0,102.0,0.8095238095238095,29.900000000000002,69.5,3.388,0.25164,3.24586,-1.04961
